,Text,label
5978,এই বেডির গপের জ্বালায় বাঁচিনা ফইন্নি,1
5979,পা একটু বেশিই সুন্দর,1
5980,কিরিম আফার পাউ ,0
5981,নষ্ট তুশি,0
5982,উপরে ফিটফাট ভিতরে সদরঘাট। সবাই সাপোর্ট করবা ওকে,1
5983,পাগল আবার কই থেকে আমদানি হলো,1
5985,কাউয়া সুন্দরি,1
5986,পুতিবন্দি লাগতাছে চকোলেট তুমাকে,1
5987,সারা বছর মেকআপ লাগাইয়া এখন ভিক্ষুক সাজে ৷,1
5988,হুট্কা মাছ,1
5989,সুন্দর লাগের তো আপা,0
5990,"আফা অনরে ভুতুর ডইল্লা লাগের ইয়ান হইয়ে যে,আর এব্বেরে শামীমর পারমিশন ছাড়া ন আগন ফাল্লার",1
5991,জিন্স পেন্ট এর সাথে টপ্স কনফ্রার্ম জান্নাতি চেলচেলাইয়া জান্নাতে যাইবো,1
5992,কাজল চোখের মেয়ে।,0
5993,অবশেষে তার ছিরা অপু ভাইয়ের মাকে পাওয়া গেল,1
5994,নিউইয়র্ক গেলা অথচ আমাকে বললা না?,0
5995,আমি নিজেও বয় পাইছি আপনার চোখ দেখে,1
5996,অসম্ভব সুন্দর মেহু,0
5997,সয়তান বানানোর কারখানা খুলছে!!,1
5998,খুবই ভালো লাগছে,0
5999,"ওয়াও, নাইস",0
6000,আপনার এখন পাবনার মানসিক হাসপাতালে চিকিৎসা নেওয়া উচিত,1
6001,আসলে জানোয়ার জানোয়ারই থাকে। মানুষ হয় না জীবনেও,1
6002,আপু ওইখানে যাইয়া কাইন্দেন না,0
6003,এটাও তো ইসলাম। যখন অন্য ধর্মের বিভিন্ন কুরুচিপূর্ণ ভিডিও সামনে এনে ইসলামের ভালো দিক তুলে ভিডিও দেন তখন কই থাকে আপনাদের এইসব পাশবিকতা।,1
6004,ড্রেস টা সুন্দর কিন্তু তুমাকে মানাচ্ছে না,1
6005,তোদের মতন কিছু খানকির পোলাদের জন্য bts তৈরি হয়েছে..,1
6006,অনেক সুন্দর লাগতাছে তোমাকে মেহু,0
6007,আফা কিছু মনে কইরেন না তোমার কালা চেহারায় একদম ভালো লাগছে না,1
6008,এইডারে আজব চিড়িয়ারে চিড়িয়াখানায় রাখা উচিত,1
6009,"টার সাইন্স তারাই বুঝে, যারা বস্তিতে থেকে প্রথম বারের মতো রেস্টুরেন্টে খাইতে যায়।",1
6010,এত বয়স্ক তবুও টিনএজ দের মতো ঢং করে ।,1
6011,জঘন্য তম মেয়ে টাকে দেখতে চাই না,1
6012,অন্ধ কানা দেখাচ্ছে তো,1
6013,মেয়েরা মুখে যে এত আটা ময়দা সুজি দিয়া কি পায় আল্লাহ জানে। পাগল ছাগলের মত দেখা যায়,1
6014,ভূতনি কোনখানেr,1
6015,আর যে সেজেছে সে তো বুড়ি,1
6016,বানরের বাচ্ছাকে চিড়িয়াখানায় রাখা হোক।,1
6017,দুই গাভি বইনের ড্যান্স,1
6018,হিজড়া খালার হিজড়া নায়ক লাগবে,1
6019,সেরা ভাই,0
6020,"আজ আমি পাশে নেই বলে রাস্তায় দাঁড়িয়ে কফি খাইতাছো,একদিন আমি আর তুমি কোনো কফিসপে বসে কফি খাবো।",0
6021,মুরগী খায় ধান তুষি আমার জান,0
6022,ভুত দেখে ফেলছি আপু,1
6023,বস্তির COOL পোলাপান,1
6024,কেমন আছেন,0
6025,মনোমুগ্ধকর তুমি,0
6026,"""এই যে কালো তোমার প্রিয় রং-""",0
6027,আফা এই সানগ্লাসে আফনেরে কানার মত লাগে,1
6028,দিন যতই গত ততই তোমার হায়া লজ্জা,1
6029,আপনার জন্য আমার এফ এ জোভান আঙ্কেল আছে/মোঃ তোফাজ্জল হোসেন।।,0
6030,ওই চোখের  দিকে তাকিয়ে ও মায়ায় পরে যাবে,0
